timestamp,symbol,open,high,low,close,trade_count,vwap
2023-01-13 20:00:00+00:00,AAPL,134.14,134.92,134.07,134.7,91751.0,134.587336
2023-01-13 21:00:00+00:00,AAPL,134.7,134.78,134.42,134.52,2324.0,134.756212
2023-01-13 22:00:00+00:00,AAPL,134.59,134.63,134.52,134.59,466.0,134.581686
2023-01-13 23:00:00+00:00,AAPL,134.58,134.59,134.52,134.56,325.0,134.558647
2023-01-14 00:00:00+00:00,AAPL,134.53,134.6,134.5,134.55,571.0,134.55281
2023-01-17 09:00:00+00:00,AAPL,134.53,135.66,134.15,134.2,1133.0,134.452345
2023-01-17 10:00:00+00:00,AAPL,134.24,134.55,134.15,134.55,567.0,134.318558
2023-01-17 11:00:00+00:00,AAPL,134.52,134.6,134.39,134.46,332.0,134.496269
2023-01-17 12:00:00+00:00,AAPL,134.57,134.9,134.48,134.67,2859.0,134.692842
2023-01-17 13:00:00+00:00,AAPL,134.57,135.41,133.51,135.22,8212.0,135.010938
2023-01-17 14:00:00+00:00,AAPL,135.24,135.61,134.13,135.19,127131.0,135.013217
2023-01-17 15:00:00+00:00,AAPL,135.19,137.29,135.19,135.54,157458.0,136.223615
2023-01-17 16:00:00+00:00,AAPL,135.535,136.14,134.68,135.86,73695.0,135.424194
2023-01-17 17:00:00+00:00,AAPL,135.87,136.28,135.31,136.25,46219.0,135.79661
2023-01-17 18:00:00+00:00,AAPL,136.24,136.4,135.91,136.055,41305.0,136.117634
2023-01-17 19:00:00+00:00,AAPL,136.06,136.0899,135.4,135.9075,47005.0,135.832248
2023-01-17 20:00:00+00:00,AAPL,135.895,136.08,135.6,135.93,83746.0,135.813811
2023-01-17 21:00:00+00:00,AAPL,135.91,136.05,135.9,136.02,2045.0,135.940678
2023-01-17 22:00:00+00:00,AAPL,136.0197,136.02,135.91,135.97,498.0,135.946878
2023-01-17 23:00:00+00:00,AAPL,135.93,135.94,135.49,135.6,1501.0,135.78628
2023-01-18 00:00:00+00:00,AAPL,135.62,135.62,135.49,135.5,1152.0,135.543828
2023-01-18 09:00:00+00:00,AAPL,136.28,136.3,136.07,136.17,871.0,136.160267
2023-01-18 10:00:00+00:00,AAPL,136.18,136.45,136.02,136.41,524.0,136.221026
2023-01-18 11:00:00+00:00,AAPL,136.44,136.57,136.32,136.57,514.0,136.446932
2023-01-18 12:00:00+00:00,AAPL,136.52,136.88,136.43,136.88,2235.0,136.675026
2023-01-18 13:00:00+00:00,AAPL,136.5995,137.2699,135.601,136.96,9592.0,136.73475
2023-01-18 14:00:00+00:00,AAPL,136.92,138.0,136.68,137.98,111582.0,137.321937
2023-01-18 15:00:00+00:00,AAPL,137.98,138.61,136.55,137.055,115691.0,137.660593
2023-01-18 16:00:00+00:00,AAPL,137.05,137.3699,135.8,136.1559,82793.0,136.496971
2023-01-18 17:00:00+00:00,AAPL,136.1578,136.2799,135.42,135.7,56614.0,135.714365
2023-01-18 18:00:00+00:00,AAPL,135.7,136.27,135.33,136.06,55916.0,135.718503
2023-01-18 19:00:00+00:00,AAPL,136.07,136.16,135.65,135.805,44898.0,135.901941
2023-01-18 20:00:00+00:00,AAPL,135.8,136.11,135.03,135.2,88277.0,135.49936
2023-01-18 21:00:00+00:00,AAPL,135.2,135.25,134.9,135.05,3724.0,135.205292
2023-01-18 22:00:00+00:00,AAPL,135.05,135.07,134.7617,134.86,1094.0,134.935307
2023-01-18 23:00:00+00:00,AAPL,134.9,135.16,134.76,134.79,1421.0,134.90994
2023-01-19 00:00:00+00:00,AAPL,134.79,134.8,134.4,134.44,1552.0,134.599767
2023-01-19 09:00:00+00:00,AAPL,134.52,134.9,134.31,134.4,1290.0,134.624682
2023-01-19 10:00:00+00:00,AAPL,134.45,134.53,134.22,134.31,685.0,134.345109
2023-01-19 11:00:00+00:00,AAPL,134.29,134.3,133.63,133.79,1377.0,133.90314
2023-01-19 12:00:00+00:00,AAPL,133.78,133.89,133.38,133.52,2789.0,133.60205
2023-01-19 13:00:00+00:00,AAPL,133.69,134.872,133.22,133.82,6635.0,133.593026
2023-01-19 14:00:00+00:00,AAPL,133.82,135.325,133.65,135.06,93985.0,134.569487
2023-01-19 15:00:00+00:00,AAPL,135.05,135.0686,133.77,134.0999,81658.0,134.457606
2023-01-19 16:00:00+00:00,AAPL,134.11,135.39,134.05,134.4,66299.0,134.624135
2023-01-19 17:00:00+00:00,AAPL,134.39,134.83,134.27,134.598,40488.0,134.521144
2023-01-19 18:00:00+00:00,AAPL,134.6,135.55,134.5873,135.28,50668.0,135.023513
2023-01-19 19:00:00+00:00,AAPL,135.27,136.25,135.06,135.925,56037.0,135.735547
2023-01-19 20:00:00+00:00,AAPL,135.94,136.05,135.1,135.2822,83974.0,135.562124
2023-01-19 21:00:00+00:00,AAPL,135.27,136.0,135.26,135.72,2398.0,135.278527
2023-01-19 22:00:00+00:00,AAPL,135.73,135.74,135.51,135.72,494.0,135.644603
2023-01-19 23:00:00+00:00,AAPL,135.78,135.86,135.42,135.55,748.0,135.404995
2023-01-20 00:00:00+00:00,AAPL,135.56,135.56,135.16,135.55,1097.0,135.378109
2023-01-20 09:00:00+00:00,AAPL,135.6,135.63,135.24,135.24,719.0,135.417739
2023-01-20 10:00:00+00:00,AAPL,135.25,135.4,135.18,135.4,266.0,135.291949
2023-01-20 11:00:00+00:00,AAPL,135.44,135.56,135.13,135.27,499.0,135.346387
2023-01-20 12:00:00+00:00,AAPL,135.36,136.29,135.36,136.17,1985.0,135.928954
2023-01-20 13:00:00+00:00,AAPL,135.85,136.29,134.932,135.46,5092.0,135.834303
2023-01-20 14:00:00+00:00,AAPL,135.48,136.0,134.22,134.6012,103296.0,134.869073
2023-01-20 15:00:00+00:00,AAPL,134.61,135.4897,134.32,135.01,81317.0,134.966406
2023-01-20 16:00:00+00:00,AAPL,135.02,135.6718,135.0,135.3063,62451.0,135.34056
2023-01-20 17:00:00+00:00,AAPL,135.31,135.95,135.305,135.77,45903.0,135.646816
2023-01-20 18:00:00+00:00,AAPL,135.7689,136.85,135.38,136.8301,64582.0,136.066894
2023-01-20 19:00:00+00:00,AAPL,136.84,137.28,136.64,137.17,56055.0,136.987022
2023-01-20 20:00:00+00:00,AAPL,137.17,138.02,137.1342,137.84,122598.0,137.602995
2023-01-20 21:00:00+00:00,AAPL,137.86,137.98,136.55,137.9,2926.0,137.849646
2023-01-20 22:00:00+00:00,AAPL,137.89,137.93,137.8216,137.88,718.0,137.874726
2023-01-20 23:00:00+00:00,AAPL,137.86,137.93,137.8,137.9,717.0,137.89171
2023-01-21 00:00:00+00:00,AAPL,137.91,138.18,137.91,138.1,1399.0,137.963562
2023-01-23 09:00:00+00:00,AAPL,138.5,138.5,137.56,137.73,1086.0,137.70674
2023-01-23 10:00:00+00:00,AAPL,137.74,137.83,137.22,137.41,771.0,137.448458
2023-01-23 11:00:00+00:00,AAPL,137.39,137.6,137.3,137.42,505.0,137.465538
2023-01-23 12:00:00+00:00,AAPL,137.54,138.13,137.41,137.87,2575.0,137.793736
2023-01-23 13:00:00+00:00,AAPL,137.5135,138.44,137.4285,138.03,6063.0,138.126361
2023-01-23 14:00:00+00:00,AAPL,138.06,140.0,137.8,139.87,135136.0,139.182632
2023-01-23 15:00:00+00:00,AAPL,139.88,141.48,139.57,141.2152,123312.0,140.53309
2023-01-23 16:00:00+00:00,AAPL,141.21,143.315,141.12,142.9,132071.0,142.414564
2023-01-23 17:00:00+00:00,AAPL,142.9,142.9,141.94,142.16,72046.0,142.372574
2023-01-23 18:00:00+00:00,AAPL,142.15,142.49,141.88,141.95,62782.0,142.199719
2023-01-23 19:00:00+00:00,AAPL,141.96,141.98,140.614,140.98,73883.0,141.455949
2023-01-23 20:00:00+00:00,AAPL,140.98,141.26,140.36,141.1,103096.0,140.817393
2023-01-23 21:00:00+00:00,AAPL,141.09,141.1782,140.9,141.13,2228.0,141.109373
2023-01-23 22:00:00+00:00,AAPL,141.1008,141.14,141.07,141.1,739.0,141.106318
2023-01-23 23:00:00+00:00,AAPL,141.11,141.13,140.97,141.05,937.0,141.062654
2023-01-24 00:00:00+00:00,AAPL,141.03,141.13,141.0,141.11,1042.0,141.085499
2023-01-24 09:00:00+00:00,AAPL,141.21,141.21,140.6,141.11,898.0,140.949847
2023-01-24 10:00:00+00:00,AAPL,141.1,141.17,140.84,141.0,603.0,140.995045
2023-01-24 11:00:00+00:00,AAPL,140.96,140.96,140.5,140.5,404.0,140.687711
2023-01-24 12:00:00+00:00,AAPL,140.5,140.65,140.3,140.44,1741.0,140.444877
2023-01-24 13:00:00+00:00,AAPL,140.44,140.59,139.59,139.85,7339.0,140.097386
2023-01-24 14:00:00+00:00,AAPL,139.85,142.13,139.72,141.445,95939.0,141.280068
2023-01-24 15:00:00+00:00,AAPL,141.46,142.31,141.09,142.255,80194.0,141.739056
2023-01-24 16:00:00+00:00,AAPL,142.26,142.498,141.76,142.1,57958.0,142.148591
2023-01-24 17:00:00+00:00,AAPL,142.095,142.87,141.81,142.47,52804.0,142.08306
2023-01-24 18:00:00+00:00,AAPL,142.47,143.16,142.048,142.655,56724.0,142.725489
2023-01-24 19:00:00+00:00,AAPL,142.65,142.8,142.2,142.445,53393.0,142.495767
2023-01-24 20:00:00+00:00,AAPL,142.45,142.72,141.905,142.5,75769.0,142.333287
2023-01-24 21:00:00+00:00,AAPL,142.53,143.41,142.52,142.84,6663.0,142.571709
2023-01-24 22:00:00+00:00,AAPL,142.89,143.02,142.65,142.73,2702.0,142.7954
2023-01-24 23:00:00+00:00,AAPL,142.76,142.86,141.69,142.0,3628.0,142.270493
2023-01-25 00:00:00+00:00,AAPL,142.0,142.33,141.81,141.82,2050.0,142.088093
2023-01-25 09:00:00+00:00,AAPL,141.93,141.93,141.55,141.55,838.0,141.729244
2023-01-25 10:00:00+00:00,AAPL,141.42,141.5,140.94,141.3,1038.0,141.141683
2023-01-25 11:00:00+00:00,AAPL,141.16,141.45,140.93,141.04,582.0,141.192539
2023-01-25 12:00:00+00:00,AAPL,141.05,141.49,140.91,141.33,2048.0,141.222886
2023-01-25 13:00:00+00:00,AAPL,141.29,142.89,140.75,140.85,6490.0,141.21653
2023-01-25 14:00:00+00:00,AAPL,140.92,141.2,139.48,139.7145,108237.0,140.228123
2023-01-25 15:00:00+00:00,AAPL,139.72,140.46,138.81,139.315,97892.0,139.736697
2023-01-25 16:00:00+00:00,AAPL,139.315,140.84,139.15,140.4807,77778.0,140.001079
2023-01-25 17:00:00+00:00,AAPL,140.4811,140.7099,140.12,140.44,39396.0,140.373058
2023-01-25 18:00:00+00:00,AAPL,140.44,141.328,140.4088,141.08,47837.0,140.938454
2023-01-25 19:00:00+00:00,AAPL,141.08,141.97,140.9609,141.79,55397.0,141.59906
2023-01-25 20:00:00+00:00,AAPL,141.8,142.43,141.275,141.8501,91267.0,141.862382
2023-01-25 21:00:00+00:00,AAPL,141.85,141.98,141.16,141.61,2647.0,141.852581
2023-01-25 22:00:00+00:00,AAPL,141.57,141.68,141.36,141.47,849.0,141.84499
2023-01-25 23:00:00+00:00,AAPL,141.5,142.08,141.5,142.0,1856.0,141.886238
2023-01-26 00:00:00+00:00,AAPL,142.04,142.15,142.0,142.06,1740.0,142.072973
2023-01-26 09:00:00+00:00,AAPL,142.9,142.95,142.21,142.32,1014.0,142.606365
2023-01-26 10:00:00+00:00,AAPL,142.31,142.65,142.29,142.61,383.0,142.516715
2023-01-26 11:00:00+00:00,AAPL,142.63,142.74,142.49,142.55,528.0,142.607814
2023-01-26 12:00:00+00:00,AAPL,142.59,143.42,142.44,143.31,2330.0,142.814884
2023-01-26 13:00:00+00:00,AAPL,142.6,143.4,142.1,143.07,8237.0,142.839911
2023-01-26 14:00:00+00:00,AAPL,143.05,144.25,142.78,143.25,98835.0,143.553722
2023-01-26 15:00:00+00:00,AAPL,143.26,143.99,142.26,142.39,85097.0,143.239002
2023-01-26 16:00:00+00:00,AAPL,142.39,142.86,141.9,142.6799,55830.0,142.462308
2023-01-26 17:00:00+00:00,AAPL,142.68,143.27,142.59,142.81,42891.0,142.920578
2023-01-26 18:00:00+00:00,AAPL,142.82,143.43,142.49,143.15,40961.0,142.985827
2023-01-26 19:00:00+00:00,AAPL,143.15,143.8325,142.93,143.5204,49241.0,143.487968
2023-01-26 20:00:00+00:00,AAPL,143.53,144.04,143.25,143.92,79072.0,143.667058
2023-01-26 21:00:00+00:00,AAPL,143.93,144.0,143.54,143.64,2678.0,143.955665
2023-01-26 22:00:00+00:00,AAPL,143.65,143.96,143.41,143.48,1052.0,143.880931
2023-01-26 23:00:00+00:00,AAPL,143.48,143.6,143.41,143.45,1127.0,143.486955
2023-01-27 00:00:00+00:00,AAPL,143.44,143.77,143.43,143.69,1480.0,143.653967
2023-01-27 09:00:00+00:00,AAPL,143.48,143.57,143.1,143.4,722.0,143.391928
2023-01-27 10:00:00+00:00,AAPL,143.48,143.49,143.29,143.39,149.0,143.395482
2023-01-27 11:00:00+00:00,AAPL,143.48,143.5,143.27,143.45,398.0,143.432238
2023-01-27 12:00:00+00:00,AAPL,143.45,143.69,143.3,143.57,2093.0,143.513605
2023-01-27 13:00:00+00:00,AAPL,143.65,143.99,143.0,143.64,5548.0,143.668047
2023-01-27 14:00:00+00:00,AAPL,143.64,145.21,143.0,144.6999,100455.0,144.353195
2023-01-27 15:00:00+00:00,AAPL,144.71,145.525,144.38,144.68,87265.0,144.998991
2023-01-27 16:00:00+00:00,AAPL,144.7,146.19,144.61,146.05,71141.0,145.501008
2023-01-27 17:00:00+00:00,AAPL,146.05,146.89,145.92,146.37,68738.0,146.470176
2023-01-27 18:00:00+00:00,AAPL,146.3601,146.56,145.99,146.35,45930.0,146.285792
2023-01-27 19:00:00+00:00,AAPL,146.35,147.02,146.25,146.9,61614.0,146.727772
2023-01-27 20:00:00+00:00,AAPL,146.895,147.23,145.8,145.97,109685.0,146.621269
2023-01-27 21:00:00+00:00,AAPL,145.93,146.04,145.855,145.98,2497.0,145.929734
2023-01-27 22:00:00+00:00,AAPL,145.96,145.96,145.81,145.86,1098.0,145.899941
2023-01-27 23:00:00+00:00,AAPL,145.85,145.9,145.83,145.89,451.0,145.858434
2023-01-28 00:00:00+00:00,AAPL,145.88,145.98,145.84,145.9,530.0,145.910377
2023-01-30 09:00:00+00:00,AAPL,145.54,145.54,143.92,144.13,1989.0,144.104713
2023-01-30 10:00:00+00:00,AAPL,144.12,144.16,143.97,144.0,803.0,144.050854
2023-01-30 11:00:00+00:00,AAPL,144.03,144.07,143.56,143.93,1078.0,143.900838
2023-01-30 12:00:00+00:00,AAPL,143.95,144.89,143.95,144.8,3030.0,144.44226
2023-01-30 13:00:00+00:00,AAPL,144.31,145.64,144.0,144.859,6653.0,144.810552
2023-01-30 14:00:00+00:00,AAPL,144.8573,145.55,144.171,145.185,120536.0,144.862129
2023-01-30 15:00:00+00:00,AAPL,145.18,145.35,143.37,143.995,84300.0,144.18496
2023-01-30 16:00:00+00:00,AAPL,143.99,144.32,143.5,144.1882,57431.0,143.957569
2023-01-30 17:00:00+00:00,AAPL,144.18,144.26,143.15,143.415,55759.0,143.643002
2023-01-30 18:00:00+00:00,AAPL,143.41,143.82,143.01,143.375,50074.0,143.369249
2023-01-30 19:00:00+00:00,AAPL,143.3703,143.5899,142.881,143.19,60961.0,143.198289
2023-01-30 20:00:00+00:00,AAPL,143.19,143.52,142.85,143.03,101850.0,143.126299
2023-01-30 21:00:00+00:00,AAPL,143.0,143.4584,142.9967,143.11,2231.0,143.001716
2023-01-30 22:00:00+00:00,AAPL,143.12,144.9,142.94,142.95,787.0,143.037595
2023-01-30 23:00:00+00:00,AAPL,143.06,143.32,143.03,143.2,1030.0,143.151151
2023-01-31 00:00:00+00:00,AAPL,143.2,143.2,143.0,143.0,1065.0,143.105438
2023-01-31 09:00:00+00:00,AAPL,142.67,142.67,142.05,142.2,1018.0,142.211397
2023-01-31 10:00:00+00:00,AAPL,142.08,142.12,141.58,141.61,1013.0,141.858272
2023-01-31 11:00:00+00:00,AAPL,141.56,141.94,141.45,141.93,770.0,141.75443
2023-01-31 12:00:00+00:00,AAPL,141.95,142.58,141.95,142.48,2164.0,142.283777
2023-01-31 13:00:00+00:00,AAPL,142.32,143.6398,141.6515,143.26,7347.0,142.919022
2023-01-31 14:00:00+00:00,AAPL,143.3,143.75,142.28,142.6456,97919.0,142.923878
2023-01-31 15:00:00+00:00,AAPL,142.65,143.35,142.41,143.16,75557.0,142.992102
2023-01-31 16:00:00+00:00,AAPL,143.17,143.64,142.99,143.2583,50858.0,143.337796
2023-01-31 17:00:00+00:00,AAPL,143.26,143.66,142.98,143.535,38576.0,143.395537
2023-01-31 18:00:00+00:00,AAPL,143.54,143.74,143.16,143.63,35770.0,143.47225
2023-01-31 19:00:00+00:00,AAPL,143.625,144.0,143.53,143.86,40602.0,143.836849
2023-01-31 20:00:00+00:00,AAPL,143.87,144.34,143.12,144.3,108468.0,143.78883
2023-01-31 21:00:00+00:00,AAPL,144.3,144.43,143.69,143.73,4086.0,144.284477
2023-01-31 22:00:00+00:00,AAPL,143.73,144.08,143.72,143.8801,764.0,143.884407
2023-01-31 23:00:00+00:00,AAPL,143.91,143.91,143.77,143.81,755.0,143.838199
2023-02-01 00:00:00+00:00,AAPL,143.81,143.94,143.64,143.8,1139.0,143.75897
2023-02-01 09:00:00+00:00,AAPL,144.29,144.29,144.01,144.08,521.0,144.138567
2023-02-01 10:00:00+00:00,AAPL,144.14,144.18,143.9,143.93,329.0,144.010814
2023-02-01 11:00:00+00:00,AAPL,144.0,144.1,143.96,144.1,269.0,144.045053
2023-02-01 12:00:00+00:00,AAPL,144.06,144.4,144.05,144.34,1600.0,144.225174
2023-02-01 13:00:00+00:00,AAPL,144.12,144.44,143.8,144.1761,4644.0,144.235408
2023-02-01 14:00:00+00:00,AAPL,144.2,144.36,142.59,143.19,96880.0,143.15252
2023-02-01 15:00:00+00:00,AAPL,143.19,143.3999,142.35,142.59,78756.0,142.895653
2023-02-01 16:00:00+00:00,AAPL,142.59,143.02,142.255,142.34,54630.0,142.70118
2023-02-01 17:00:00+00:00,AAPL,142.34,142.44,141.72,142.19,61559.0,142.04871
2023-02-01 18:00:00+00:00,AAPL,142.18,142.71,141.84,142.48,49766.0,142.209671
2023-02-01 19:00:00+00:00,AAPL,142.4493,145.17,141.32,144.355,146245.0,143.3526
2023-02-01 20:00:00+00:00,AAPL,144.37,146.61,144.33,145.46,175079.0,145.500827
2023-02-01 21:00:00+00:00,AAPL,145.45,146.25,144.71,145.69,10448.0,145.449409
2023-02-01 22:00:00+00:00,AAPL,145.6899,146.2,145.62,145.99,4512.0,145.938846
2023-02-01 23:00:00+00:00,AAPL,145.99,146.3,145.88,146.0,5198.0,146.099763
2023-02-02 00:00:00+00:00,AAPL,146.0,146.1,145.62,146.07,4351.0,145.92328
2023-02-02 09:00:00+00:00,AAPL,147.14,147.49,146.56,146.98,3443.0,147.006346
2023-02-02 10:00:00+00:00,AAPL,146.98,147.15,146.83,146.96,1534.0,147.00033
2023-02-02 11:00:00+00:00,AAPL,147.0,147.09,146.7,146.94,1408.0,146.902524
2023-02-02 12:00:00+00:00,AAPL,146.95,147.7,146.7,147.69,4945.0,147.196684
2023-02-02 13:00:00+00:00,AAPL,147.66,148.38,146.0,148.33,14672.0,147.22594
2023-02-02 14:00:00+00:00,AAPL,148.33,149.51,148.06,148.59,157953.0,149.035882
2023-02-02 15:00:00+00:00,AAPL,148.5888,150.5,148.17,150.1508,150802.0,149.383254
2023-02-02 16:00:00+00:00,AAPL,150.16,150.44,149.57,149.76,99355.0,149.633729
2023-02-02 17:00:00+00:00,AAPL,149.77,150.28,149.43,149.92,76453.0,149.848955
2023-02-02 18:00:00+00:00,AAPL,149.93,150.99,149.9,150.955,77929.0,150.279027
2023-02-02 19:00:00+00:00,AAPL,150.955,151.18,148.95,149.045,107504.0,149.983422
2023-02-02 20:00:00+00:00,AAPL,149.05,150.92,148.72,150.92,157914.0,149.788906
2023-02-02 21:00:00+00:00,AAPL,150.93,152.0795,142.3,145.0,82022.0,148.9973
2023-02-02 22:00:00+00:00,AAPL,144.9,151.51,143.95,149.8799,40582.0,147.689408
2023-02-02 23:00:00+00:00,AAPL,149.77,149.89,145.75,145.9,16775.0,147.740575
2023-02-03 00:00:00+00:00,AAPL,145.8501,146.22,145.17,145.99,7766.0,145.820833
2023-02-03 09:00:00+00:00,AAPL,145.45,146.24,144.8,146.05,4221.0,145.527532
2023-02-03 10:00:00+00:00,AAPL,146.01,146.2,145.65,145.78,1609.0,145.812104
